"","x"
"14156",6
"14157",5
"14158",4
"14159",4
"14160",5
"14161",7
"14162",9
"14163",8
"14164",6
"14165",7
"14166",7
"14167",6
"14168",8
"14169",6
"14170",8
"14171",9
"14172",8
"14173",9
"14174",10
"14175",8
"14176",10
"14177",8
"14178",9
"14179",8
"14180",9
"14181",5
"14182",4
"14183",11
"14184",4
"14185",7
"14186",7
"14187",9
"14188",9
"14189",6
"14190",6
"14191",8
"14192",6
"14193",6
"14194",8
"14195",6
"14196",9
"14197",9
"14198",4
"14199",4
"14200",7
"14201",7
"14202",7
"14203",6
"14204",4
"14205",8
"14206",5
"14207",4
"14208",12
"14209",8
"14210",11
"14211",11
"14212",5
"14213",8
"14214",10
"14215",12
"14216",3
"14217",6
"14218",4
"14219",7
"14220",12
"14221",7
"14222",8
"14223",6
"14224",21
"14225",6
"14226",7
"14227",9
"14228",6
"14229",8
"14230",9
"14231",7
"14232",4
"14233",8
"14234",3
"14235",7
"14236",5
"14237",11
"14238",13
"14239",14
"14240",11
"14241",10
"14242",5
"14243",6
"14244",8
"14245",5
"14246",7
"14247",7
"14248",6
"14249",7
"14250",5
"14251",6
"14252",11
"14253",8
"14254",8
"14255",5
"14256",7
"14257",6
"14258",5
"14259",5
"14260",6
"14261",13
"14262",6
"14263",8
"14264",13
"14265",8
"14266",6
"14267",5
"14268",6
"14269",4
"14270",7
"14271",8
"14272",5
"14273",5
"14274",10
"14275",7
"14276",4
"14277",8
"14278",6
"14279",6
"14280",9
"14281",7
"14282",8
"14283",9
"14284",8
"14285",5
"14286",5
"14287",8
"14288",9
"14289",10
"14290",7
"14291",14
"14292",11
"14293",6
"14294",3
"14295",4
"14296",5
"14297",3
"14298",4
"14299",7
"14300",11
"14301",7
"14302",5
"14303",10
"14304",7
"14305",9
"14306",8
"14307",8
"14308",7
"14309",13
"14310",11
"14311",6
"14312",3
"14313",5
"14314",6
"14315",10
"14316",5
"14317",3
"14318",9
"14319",9
"14320",6
"14321",4
"14322",5
"14323",4
"14324",4
"14325",7
"14326",5
"14327",12
"14328",3
"14329",6
"14330",6
"14331",10
"14332",8
"14333",13
"14334",9
"14335",6
"14336",9
"14337",6
"14338",6
"14339",5
"14340",3
"14341",3
"14342",8
"14343",7
"14344",3
"14345",7
"14346",6
"14347",4
"14348",7
"14349",8
"14350",6
"14351",6
"14352",7
"14353",3
"14354",8
"14355",8
"14356",3
"14357",6
"14358",8
"14359",4
"14360",5
"14361",9
"14362",4
"14363",5
"14364",6
"14365",12
"14366",5
"14367",7
"14368",27
"14369",4
"14370",8
"14371",11
"14372",4
"14373",5
"14374",10
"14375",6
"14376",3
"14377",7
"14378",8
"14379",8
"14380",7
"14381",8
"14382",5
"14383",8
"14384",9
"14385",11
"14386",7
"14387",10
"14388",6
"14389",9
"14390",11
"14391",9
"14392",6
"14393",14
"14394",7
"14395",3
"14396",8
"14397",6
"14398",5
"14399",5
"14400",10
"14401",6
"14402",7
"14403",6
"14404",7
"14405",7
"14406",11
"14407",8
"14408",4
"14409",7
"14410",12
"14411",8
"14412",15
"14413",6
"14414",7
"14415",4
"14416",9
"14417",8
"14418",4
"14419",7
"14420",6
"14421",5
"14422",6
"14423",10
"14424",4
"14425",7
"14426",3
"14427",5
"14428",9
"14429",9
"14430",6
"14431",5
"14432",5
"14433",5
"14434",7
"14435",8
"14436",4
"14437",4
"14438",8
"14439",10
"14440",5
"14441",7
"14442",12
"14443",4
"14444",6
"14445",7
"14446",6
"14447",9
"14448",5
"14449",7
"14450",5
"14451",6
"14452",4
"14453",7
"14454",6
"14455",6
"14456",7
"14457",5
"14458",6
"14459",6
"14460",6
"14461",7
"14462",5
"14463",4
"14464",6
"14465",8
"14466",8
"14467",7
"14468",6
"14469",6
"14470",4
"14471",4
"14472",5
"14473",5
"14474",8
"14475",7
"14476",9
"14477",4
"14478",4
"14479",8
"14480",9
"14481",7
"14482",9
"14483",6
"14484",7
"14485",7
"14486",5
"14487",5
"14488",6
"14489",6
"14490",7
"14491",7
"14492",6
"14493",10
"14494",6
"14495",8
"14496",5
"14497",16
"14498",4
"14499",9
"14500",4
"14501",5
"14502",5
"14503",6
"14504",8
"14505",5
"14506",8
"14507",5
"14508",8
"14509",5
"14510",6
"14511",5
"14512",5
"14513",11
"14514",10
"14515",7
"14516",6
"14517",6
"14518",7
"14519",8
"14520",6
"14521",6
"14522",5
"14523",12
"14524",6
"14525",8
"14526",6
"14527",5
"14528",9
"14529",6
"14530",5
"14531",5
"14532",4
"14533",7
"14534",3
"14535",4
"14536",6
"14537",3
"14538",4
"14539",6
"14540",7
"14541",11
"14542",7
"14543",5
"14544",3
"14545",6
"14546",8
"14547",6
"14548",8
"14549",6
"14550",7
"14551",7
"14552",6
"14553",4
"14554",8
"14555",14
"14556",6
"14557",6
"14558",5
"14559",8
"14560",6
"14561",6
"14562",8
"14563",9
"14564",9
"14565",6
"14566",7
"14567",8
"14568",6
"14569",6
"14570",6
"14571",6
"14572",4
"14573",6
"14574",10
"14575",3
"14576",6
"14577",9
"14578",7
"14579",5
"14580",8
"14581",11
"14582",9
"14583",9
"14584",8
"14585",9
"14586",9
"14587",6
"14588",7
"14589",8
"14590",9
"14591",7
"14592",12
"14593",7
"14594",5
"14595",10
"14596",11
"14597",7
"14598",7
"14599",8
"14600",8
"14601",8
"14602",10
"14603",5
"14604",3
"14605",10
"14606",5
"14607",5
"14608",11
"14609",6
"14610",10
"14611",14
"14612",6
"14613",10
"14614",5
"14615",8
"14616",10
"14617",5
"14618",8
"14619",7
"14620",3
"14621",9
"14622",6
"14623",8
"14624",7
"14625",4
"14626",9
"14627",7
"14628",10
"14629",7
"14630",12
"14631",4
"14632",4
"14633",8
"14634",4
"14635",5
"14636",8
"14637",7
"14638",4
"14639",8
"14640",9
"14641",8
"14642",7
"14643",10
"14644",10
"14645",9
"14646",6
"14647",4
"14648",9
"14649",10
"14650",5
"14651",6
"14652",7
"14653",11
"14654",5
"14655",7
"14656",7
"14657",6
"14658",8
"14659",8
"14660",7
"14661",10
"14662",7
"14663",7
"14664",6
"14665",7
"14666",4
"14667",6
"14668",4
"14669",16
"14670",10
"14671",5
"14672",12
"14673",9
"14674",7
"14675",7
"14676",7
"14677",7
"14678",6
"14679",4
"14680",10
"14681",10
"14682",11
"14683",6
"14684",10
"14685",10
"14686",11
"14687",4
"14688",8
"14689",9
"14690",9
"14691",8
"14692",6
"14693",9
"14694",6
"14695",4
"14696",9
"14697",9
"14698",13
"14699",6
"14700",9
"14701",8
"14702",4
"14703",8
"14704",7
"14705",12
"14706",7
"14707",5
"14708",6
"14709",6
"14710",5
"14711",7
"14712",10
"14713",10
"14714",7
"14715",6
"14716",7
"14717",15
"14718",5
"14719",6
"14720",8
"14721",6
"14722",8
"14723",5
"14724",5
"14725",6
"14726",5
"14727",5
"14728",6
"14729",4
"14730",6
"14731",9
"14732",6
"14733",5
"14734",6
"14735",5
"14736",6
"14737",4
"14738",5
"14739",9
"14740",6
"14741",5
"14742",6
"14743",5
"14744",7
"14745",4
"14746",5
"14747",8
"14748",10
"14749",6
"14750",6
"14751",10
"14752",6
"14753",9
"14754",10
"14755",6
"14756",6
"14757",6
"14758",11
"14759",6
"14760",4
"14761",7
"14762",9
"14763",5
"14764",3
"14765",9
"14766",5
"14767",5
"14768",5
"14769",5
"14770",5
"14771",5
"14772",5
"14773",12
"14774",5
"14775",7
"14776",6
"14777",7
"14778",7
"14779",7
"14780",8
"14781",10
"14782",4
"14783",10
"14784",4
"14785",9
"14786",6
"14787",8
"14788",4
"14789",5
"14790",9
"14791",14
"14792",4
"14793",8
"14794",7
"14795",5
"14796",5
"14797",8
"14798",8
"14799",7
"14800",10
"14801",4
"14802",5
"14803",7
"14804",9
"14805",5
"14806",7
"14807",7
"14808",8
"14809",9
"14810",4
"14811",6
"14812",5
"14813",5
"14814",3
"14815",10
"14816",6
"14817",8
"14818",8
"14819",3
"14820",8
"14821",10
"14822",3
"14823",6
"14824",6
"14825",6
"14826",5
"14827",5
"14828",5
"14829",7
"14830",6
"14831",6
"14832",5
"14833",6
"14834",8
"14835",6
"14836",7
"14837",9
"14838",5
"14839",6
"14840",4
"14841",6
"14842",4
"14843",10
"14844",8
"14845",7
"14846",7
"14847",8
"14848",9
"14849",4
"14850",9
"14851",9
"14852",5
"14853",5
"14854",3
"14855",4
"14856",5
"14857",7
"14858",8
"14859",7
"14860",4
"14861",4
"14862",7
"14863",5
"14864",5
"14865",9
"14866",9
"14867",5
"14868",5
"14869",4
"14870",6
"14871",5
"14872",6
"14873",6
"14874",4
"14875",7
"14876",8
"14877",8
"14878",6
"14879",4
"14880",6
"14881",4
"14882",5
"14883",5
"14884",8
"14885",10
"14886",5
"14887",7
"14888",5
"14889",13
"14890",12
"14891",6
"14892",6
"14893",9
"14894",10
"14895",10
"14896",9
"14897",4
"14898",5
"14899",9
"14900",10
"14901",5
"14902",6
"14903",6
"14904",7
"14905",7
"14906",7
"14907",6
"14908",6
"14909",11
"14910",7
"14911",12
"14912",20
"14913",13
"14914",16
"14915",24
"14916",17
"14917",7
"14918",17
"14919",5
"14920",6
"14921",7
"14922",9
"14923",9
"14924",12
"14925",8
"14926",4
"14927",5
"14928",6
"14929",7
"14930",8
"14931",8
"14932",5
"14933",7
"14934",7
"14935",6
"14936",9
"14937",11
"14938",6
"14939",6
"14940",11
"14941",7
"14942",9
"14943",5
"14944",8
"14945",7
"14946",5
"14947",9
"14948",6
"14949",8
"14950",8
"14951",5
"14952",7
"14953",9
"14954",8
"14955",5
"14956",6
"14957",7
"14958",6
"14959",5
"14960",4
"14961",11
"14962",8
"14963",5
"14964",6
"14965",5
"14966",6
"14967",9
"14968",6
"14969",4
"14970",5
"14971",9
"14972",5
"14973",5
"14974",4
"14975",8
"14976",5
"14977",10
"14978",4
"14979",6
"14980",4
"14981",5
"14982",5
"14983",5
"14984",11
"14985",5
"14986",8
"14987",4
"14988",8
"14989",12
"14990",7
"14991",16
"14992",4
"14993",7
"14994",7
"14995",5
"14996",9
"14997",17
"14998",4
"14999",6
"15000",10
"15001",10
"15002",9
"15003",3
"15004",10
"15005",4
"15006",7
"15007",9
"15008",7
"15009",7
"15010",3
"15011",10
"15012",9
"15013",8
"15014",7
"15015",5
"15016",11
"15017",6
"15018",5
"15019",3
"15020",7
"15021",10
"15022",3
"15023",6
"15024",6
"15025",7
"15026",5
"15027",6
"15028",4
"15029",6
"15030",6
"15031",13
"15032",7
"15033",3
"15034",8
"15035",7
"15036",9
"15037",9
"15038",4
"15039",6
"15040",7
"15041",13
"15042",12
"15043",6
"15044",5
"15045",11
"15046",9
"15047",4
"15048",7
"15049",8
"15050",7
"15051",5
"15052",6
"15053",10
"15054",6
"15055",6
"15056",10
"15057",9
"15058",5
"15059",5
"15060",4
"15061",10
"15062",7
"15063",7
"15064",6
"15065",8
"15066",4
"15067",5
"15068",6
"15069",3
"15070",7
"15071",6
"15072",8
"15073",13
"15074",8
"15075",8
"15076",7
"15077",11
"15078",4
"15079",8
"15080",9
"15081",6
"15082",6
"15083",7
"15084",8
"15085",11
"15086",11
"15087",4
"15088",7
"15089",7
"15090",6
"15091",8
"15092",7
"15093",6
"15094",3
"15095",16
"15096",10
"15097",9
"15098",5
"15099",6
"15100",15
"15101",8
"15102",9
"15103",8
"15104",9
"15105",8
"15106",9
"15107",6
"15108",10
"15109",9
"15110",5
"15111",6
"15112",5
"15113",8
"15114",3
"15115",7
"15116",10
"15117",6
"15118",4
"15119",12
"15120",11
"15121",5
"15122",8
"15123",5
"15124",13
"15125",12
"15126",6
"15127",11
"15128",11
"15129",6
"15130",6
"15131",8
"15132",11
"15133",3
"15134",5
"15135",6
"15136",5
"15137",8
"15138",9
"15139",9
"15140",9
"15141",10
"15142",4
"15143",6
"15144",7
"15145",8
"15146",7
"15147",8
"15148",8
"15149",6
"15150",7
"15151",8
"15152",6
"15153",8
"15154",8
"15155",8
"15156",4
"15157",7
"15158",5
"15159",8
"15160",7
"15161",7
"15162",5
"15163",5
"15164",6
"15165",7
"15166",6
"15167",7
"15168",7
"15169",12
"15170",6
"15171",8
"15172",7
"15173",5
"15174",5
"15175",3
"15176",5
"15177",5
"15178",6
"15179",14
"15180",5
"15181",7
"15182",8
"15183",7
"15184",5
"15185",7
"15186",3
"15187",4
"15188",11
"15189",9
"15190",6
"15191",13
"15192",6
"15193",3
"15194",4
"15195",3
"15196",9
"15197",4
"15198",13
"15199",3
"15200",6
"15201",9
"15202",6
"15203",3
"15204",12
"15205",12
"15206",7
"15207",9
"15208",5
"15209",4
"15210",4
"15211",8
"15212",5
"15213",4
"15214",8
"15215",6
"15216",4
"15217",5
"15218",5
"15219",7
"15220",7
"15221",12
"15222",8
"15223",4
"15224",9
"15225",4
"15226",5
"15227",6
"15228",4
"15229",9
"15230",6
"15231",7
"15232",7
"15233",6
"15234",4
"15235",7
"15236",8
"15237",7
"15238",10
"15239",8
"15240",8
"15241",12
"15242",8
"15243",12
"15244",7
"15245",5
"15246",4
"15247",6
"15248",4
"15249",9
"15250",6
"15251",9
"15252",6
"15253",9
"15254",6
"15255",6
"15256",7
"15257",7
"15258",10
"15259",5
"15260",6
"15261",4
"15262",6
"15263",6
"15264",9
"15265",16
"15266",7
"15267",4
"15268",6
"15269",7
"15270",10
"15271",5
"15272",8
"15273",8
"15274",8
"15275",8
"15276",5
"15277",7
"15278",9
"15279",9
"15280",5
"15281",10
"15282",7
"15283",6
"15284",7
"15285",7
"15286",5
"15287",6
"15288",6
"15289",10
"15290",4
"15291",4
"15292",4
"15293",6
"15294",6
"15295",5
"15296",7
"15297",6
"15298",8
"15299",5
"15300",8
"15301",4
"15302",5
"15303",9
"15304",7
"15305",4
"15306",7
"15307",6
"15308",8
"15309",7
"15310",9
"15311",5
"15312",5
"15313",8
"15314",3
"15315",4
"15316",14
"15317",8
"15318",10
"15319",5
"15320",5
"15321",8
"15322",10
"15323",7
"15324",5
"15325",10
"15326",10
"15327",8
"15328",4
"15329",5
"15330",7
"15331",7
"15332",7
"15333",7
"15334",6
"15335",9
"15336",5
"15337",8
"15338",8
"15339",7
"15340",7
"15341",8
"15342",7
"15343",12
"15344",4
"15345",9
"15346",8
"15347",4
"15348",7
"15349",11
"15350",7
"15351",8
"15352",8
"15353",13
"15354",8
"15355",6
"15356",6
"15357",5
"15358",5
"15359",6
"15360",7
"15361",10
"15362",6
"15363",8
"15364",7
"15365",9
"15366",9
"15367",3
"15368",9
"15369",4
"15370",5
"15371",7
"15372",6
"15373",6
"15374",7
"15375",7
"15376",7
"15377",5
"15378",6
"15379",6
"15380",4
"15381",6
"15382",7
"15383",8
"15384",11
"15385",6
"15386",10
"15387",6
"15388",6
"15389",10
"15390",4
"15391",6
"15392",11
"15393",7
"15394",4
"15395",6
"15396",6
"15397",7
"15398",9
"15399",7
"15400",8
"15401",10
"15402",6
"15403",6
"15404",8
"15405",4
"15406",5
"15407",7
"15408",8
"15409",8
"15410",6
"15411",6
"15412",5
"15413",9
"15414",10
"15415",5
"15416",11
"15417",8
"15418",5
"15419",9
"15420",7
"15421",9
"15422",5
"15423",7
"15424",4
"15425",7
"15426",5
"15427",4
"15428",9
"15429",12
"15430",7
"15431",10
"15432",6
"15433",14
"15434",11
"15435",7
"15436",7
"15437",11
"15438",11
"15439",4
"15440",7
"15441",8
"15442",8
"15443",5
"15444",8
"15445",5
"15446",8
"15447",8
"15448",6
"15449",7
"15450",4
"15451",5
"15452",7
"15453",5
"15454",13
"15455",11
"15456",8
"15457",9
"15458",6
"15459",7
"15460",8
"15461",9
"15462",7
"15463",5
"15464",4
"15465",5
"15466",11
"15467",10
"15468",7
"15469",5
"15470",5
"15471",5
"15472",9
"15473",5
"15474",5
"15475",8
"15476",6
"15477",13
"15478",7
"15479",7
"15480",7
"15481",9
"15482",12
"15483",5
"15484",3
"15485",7
"15486",6
"15487",12
"15488",5
"15489",7
"15490",6
"15491",4
"15492",6
"15493",6
"15494",5
"15495",5
"15496",8
"15497",7
"15498",5
"15499",6
"15500",7
"15501",6
"15502",5
"15503",5
"15504",8
"15505",5
"15506",4
"15507",8
"15508",7
"15509",6
"15510",6
"15511",5
"15512",5
"15513",6
"15514",5
"15515",6
"15516",7
"15517",7
"15518",5
"15519",6
"15520",9
"15521",8
"15522",7
"15523",5
"15524",6
"15525",10
"15526",10
"15527",4
"15528",17
"15529",10
"15530",5
"15531",5
"15532",6
"15533",7
"15534",9
"15535",5
"15536",9
"15537",9
"15538",7
"15539",7
"15540",8
"15541",8
"15542",6
"15543",4
"15544",6
"15545",5
"15546",6
"15547",7
"15548",5
"15549",6
"15550",6
"15551",4
"15552",5
"15553",5
"15554",6
"15555",6
"15556",6
"15557",5
"15558",8
"15559",8
"15560",6
"15561",7
"15562",11
"15563",6
"15564",7
"15565",7
"15566",7
"15567",10
"15568",4
"15569",4
"15570",14
"15571",5
"15572",10
"15573",10
"15574",9
"15575",8
"15576",7
"15577",6
"15578",4
"15579",5
"15580",10
"15581",7
"15582",8
"15583",4
"15584",5
"15585",11
"15586",4
"15587",6
"15588",8
"15589",5
"15590",6
"15591",8
"15592",5
"15593",6
"15594",7
"15595",7
"15596",8
"15597",10
"15598",6
"15599",5
"15600",20
"15601",6
"15602",9
"15603",6
"15604",5
"15605",8
"15606",7
"15607",6
"15608",7
"15609",4
"15610",5
"15611",14
"15612",6
"15613",7
"15614",7
"15615",8
"15616",11
"15617",7
"15618",5
"15619",7
"15620",9
"15621",7
"15622",8
"15623",6
"15624",4
"15625",4
"15626",7
"15627",8
"15628",11
"15629",12
"15630",5
"15631",6
"15632",4
"15633",4
"15634",4
"15635",3
"15636",7
"15637",6
"15638",8
"15639",7
"15640",11
"15641",9
"15642",4
"15643",10
"15644",8
"15645",9
"15646",8
"15647",5
"15648",7
"15649",7
"15650",4
"15651",10
"15652",6
"15653",7
"15654",8
"15655",4
"15656",6
"15657",7
"15658",15
"15659",5
"15660",6
"15661",3
"15662",6
"15663",7
"15664",6
"15665",7
"15666",7
"15667",9
"15668",7
"15669",9
"15670",6
"15671",10
"15672",8
"15673",10
"15674",8
"15675",7
"15676",7
"15677",5
"15678",6
"15679",5
"15680",4
"15681",7
"15682",7
"15683",5
"15684",7
"15685",7
"15686",7
"15687",5
"15688",5
"15689",7
"15690",9
"15691",8
"15692",3
"15693",7
"15694",8
"15695",7
"15696",9
"15697",7
"15698",9
"15699",5
"15700",8
"15701",8
"15702",7
"15703",8
"15704",6
"15705",6
"15706",3
"15707",7
"15708",8
"15709",8
"15710",3
"15711",5
"15712",8
"15713",6
"15714",6
"15715",7
"15716",7
"15717",4
"15718",7
"15719",7
"15720",8
"15721",8
"15722",13
"15723",7
"15724",12
"15725",10
"15726",8
"15727",8
"15728",6
"15729",4
"15730",8
"15731",7
"15732",5
"15733",5
"15734",7
"15735",11
"15736",8
"15737",14
"15738",5
"15739",8
"15740",6
"15741",18
"15742",5
"15743",11
"15744",5
"15745",6
"15746",7
"15747",9
"15748",9
"15749",9
"15750",5
"15751",8
"15752",6
"15753",10
"15754",6
"15755",4
"15756",6
"15757",7
"15758",10
"15759",8
"15760",7
"15761",3
"15762",5
"15763",4
"15764",6
"15765",9
"15766",13
"15767",13
"15768",7
"15769",10
"15770",9
"15771",13
"15772",14
"15773",5
"15774",6
"15775",9
"15776",7
"15777",6
"15778",9
"15779",4
"15780",11
"15781",8
"15782",13
"15783",11
"15784",8
"15785",10
"15786",7
"15787",11
"15788",11
"15789",10
"15790",7
"15791",10
"15792",10
"15793",10
"15794",11
"15795",13
"15796",8
"15797",10
"15798",5
"15799",12
"15800",7
"15801",12
"15802",6
"15803",6
"15804",7
"15805",9
"15806",9
"15807",9
"15808",3
"15809",9
"15810",7
"15811",12
"15812",7
"15813",6
"15814",5
"15815",7
"15816",3
"15817",7
"15818",7
"15819",7
"15820",9
"15821",5
"15822",8
"15823",4
"15824",6
"15825",7
"15826",9
"15827",6
"15828",4
"15829",9
"15830",5
"15831",6
"15832",11
"15833",9
"15834",14
"15835",13
"15836",4
"15837",3
"15838",8
"15839",6
"15840",3
"15841",6
"15842",8
"15843",4
"15844",9
"15845",6
"15846",4
"15847",6
"15848",7
"15849",5
"15850",12
"15851",8
"15852",18
"15853",7
"15854",9
"15855",4
"15856",5
"15857",12
"15858",6
"15859",3
"15860",12
"15861",5
"15862",11
"15863",10
"15864",6
"15865",11
"15866",7
"15867",5
"15868",5
"15869",14
"15870",5
"15871",7
"15872",4
"15873",8
"15874",3
"15875",6
"15876",4
"15877",5
"15878",6
"15879",8
"15880",12
"15881",6
"15882",5
"15883",10
"15884",8
"15885",5
"15886",4
"15887",8
"15888",3
"15889",5
"15890",6
"15891",9
"15892",6
"15893",11
"15894",7
"15895",7
"15896",5
"15897",6
"15898",6
"15899",8
"15900",5
"15901",9
"15902",8
"15903",4
"15904",15
"15905",7
"15906",8
"15907",9
"15908",12
"15909",10
"15910",7
"15911",8
"15912",11
"15913",3
"15914",10
"15915",6
"15916",4
"15917",3
"15918",5
"15919",4
"15920",7
"15921",6
"15922",8
"15923",7
"15924",7
"15925",8
"15926",13
"15927",8
"15928",12
"15929",10
"15930",6
"15931",10
"15932",6
"15933",5
"15934",8
"15935",5
"15936",6
"15937",8
"15938",6
"15939",8
"15940",7
"15941",5
"15942",13
"15943",6
"15944",6
"15945",7
"15946",8
"15947",7
"15948",3
"15949",7
"15950",9
"15951",7
"15952",6
"15953",5
"15954",5
"15955",10
"15956",5
"15957",6
"15958",5
"15959",9
"15960",5
"15961",14
"15962",6
"15963",6
"15964",10
"15965",6
"15966",12
"15967",7
"15968",4
"15969",7
"15970",10
"15971",12
"15972",10
"15973",13
"15974",7
"15975",4
"15976",7
"15977",6
"15978",4
"15979",9
"15980",7
"15981",11
"15982",13
"15983",5
"15984",14
"15985",5
"15986",5
"15987",11
"15988",6
"15989",13
"15990",11
"15991",8
"15992",8
"15993",6
"15994",5
"15995",13
"15996",12
"15997",8
"15998",7
"15999",9
"16000",9
"16001",8
"16002",7
"16003",12
"16004",8
"16005",8
"16006",8
"16007",9
"16008",6
"16009",3
"16010",9
"16011",6
"16012",9
"16013",5
"16014",6
"16015",5
"16016",7
"16017",4
"16018",4
"16019",5
"16020",8
"16021",7
"16022",7
"16023",6
"16024",10
"16025",6
"16026",6
"16027",5
"16028",10
"16029",6
"16030",10
"16031",8
"16032",5
"16033",9
"16034",7
"16035",9
"16036",9
"16037",11
"16038",9
"16039",10
"16040",4
"16041",10
"16042",8
"16043",4
"16044",8
"16045",7
"16046",4
"16047",6
"16048",6
"16049",8
"16050",7
"16051",6
"16052",6
"16053",10
"16054",7
"16055",7
"16056",4
"16057",7
"16058",3
"16059",7
"16060",24
"16061",7
"16062",8
"16063",10
"16064",5
"16065",4
"16066",8
"16067",5
"16068",6
"16069",6
"16070",3
"16071",5
"16072",8
"16073",10
"16074",6
"16075",8
"16076",6
"16077",4
"16078",9
"16079",10
"16080",5
"16081",8
"16082",6
"16083",3
"16084",12
"16085",11
"16086",8
"16087",8
"16088",4
"16089",10
"16090",5
"16091",8
"16092",9
"16093",9
"16094",7
"16095",8
"16096",8
"16097",9
"16098",8
"16099",8
"16100",6
"16101",11
"16102",10
"16103",13
"16104",6
"16105",9
"16106",4
"16107",7
"16108",5
"16109",5
"16110",6
"16111",11
"16112",6
"16113",3
"16114",9
"16115",7
"16116",6
"16117",9
"16118",8
"16119",15
"16120",6
"16121",10
"16122",4
"16123",10
"16124",5
"16125",8
"16126",6
"16127",3
"16128",7
"16129",5
"16130",8
"16131",4
"16132",8
"16133",6
"16134",9
"16135",6
"16136",4
"16137",10
"16138",7
"16139",5
"16140",12
"16141",7
"16142",9
"16143",7
"16144",7
"16145",11
"16146",4
"16147",9
"16148",9
"16149",9
"16150",10
"16151",6
"16152",8
"16153",6
"16154",7
"16155",3
"16156",6
"16157",7
"16158",6
"16159",9
"16160",6
"16161",6
"16162",8
"16163",5
"16164",21
"16165",10
"16166",4
"16167",8
"16168",5
"16169",6
"16170",7
"16171",7
"16172",3
"16173",8
"16174",8
"16175",7
"16176",3
"16177",5
"16178",5
"16179",6
"16180",10
"16181",10
"16182",10
"16183",7
"16184",5
"16185",9
"16186",8
"16187",3
"16188",6
"16189",7
"16190",5
"16191",8
"16192",4
"16193",4
"16194",7
"16195",5
"16196",10
"16197",7
"16198",9
"16199",6
"16200",8
"16201",4
"16202",6
"16203",3
"16204",8
"16205",4
"16206",9
"16207",5
"16208",9
"16209",8
"16210",7
"16211",9
"16212",4
"16213",10
"16214",7
"16215",5
"16216",6
"16217",5
"16218",7
"16219",8
"16220",5
"16221",9
"16222",8
"16223",7
"16224",6
"16225",8
"16226",12
"16227",3
"16228",15
"16229",11
"16230",11
"16231",5
"16232",6
"16233",3
"16234",5
"16235",8
"16236",8
"16237",7
"16238",6
"16239",9
"16240",6
"16241",5
"16242",7
"16243",5
"16244",6
"16245",11
"16246",8
"16247",7
"16248",3
"16249",5
"16250",4
"16251",7
"16252",9
"16253",4
"16254",7
"16255",4
"16256",5
"16257",3
"16258",5
"16259",19
"16260",7
"16261",4
"16262",9
"16263",5
"16264",4
"16265",7
"16266",8
"16267",6
"16268",8
"16269",9
"16270",7
"16271",9
"16272",9
"16273",4
"16274",6
"16275",6
"16276",6
"16277",8
"16278",5
"16279",5
"16280",9
"16281",10
"16282",7
"16283",5
"16284",7
"16285",17
"16286",7
"16287",7
"16288",4
"16289",7
"16290",8
"16291",7
"16292",4
"16293",8
"16294",9
"16295",11
"16296",10
"16297",3
"16298",7
"16299",4
"16300",14
"16301",18
"16302",5
"16303",13
"16304",8
"16305",8
"16306",8
"16307",20
"16308",13
"16309",8
"16310",11
"16311",7
"16312",7
"16313",13
"16314",8
"16315",4
"16316",8
"16317",7
"16318",5
"16319",8
"16320",7
"16321",9
"16322",7
"16323",6
"16324",9
"16325",3
"16326",10
"16327",4
"16328",6
"16329",13
"16330",7
"16331",9
"16332",6
"16333",7
"16334",8
"16335",8
"16336",9
"16337",7
"16338",7
"16339",10
"16340",7
"16341",10
"16342",9
"16343",8
"16344",9
"16345",8
"16346",4
"16347",6
"16348",7
"16349",5
"16350",5
"16351",5
"16352",5
"16353",8
"16354",7
"16355",6
"16356",6
"16357",6
"16358",9
"16359",7
"16360",9
"16361",7
"16362",5
"16363",9
"16364",7
"16365",6
"16366",6
"16367",4
"16368",6
"16369",5
"16370",3
"16371",6
"16372",12
"16373",7
"16374",6
"16375",8
"16376",9
"16377",10
"16378",10
"16379",11
"16380",5
"16381",8
"16382",6
"16383",4
"16384",7
"16385",8
"16386",5
"16387",5
"16388",5
"16389",7
"16390",7
"16391",5
"16392",10
"16393",6
